0.60943500,0.65112665,0.60486995,0.61524047,0.63481829,0.56921790,0.61547837,0.56724422,0.57975904,0.59348681,0.58214625,0.42026507,0.58858058,0.37111265,0.41373626,0.28661088,0.32114286,0.57394366,0.32033898,0.36570561,0.43105756,0.35516605,0.37256809,0.30022321,0.59856631,0.58106236,0.40072860,0.61169882,0.41983122,0.35981063,0.43529412,0.61182994,0.58640984,0.40942472,0.56906967,0.62670300,0.40428641,0.39797549,0.41570541,0.38827098
0.30578512,0.65112665,0.49411765,0.61524047,0.63481829,0.56921790,0.61547837,0.56724422,0.35135135,0.59348681,0.58214625,0.42026507,0.58858058,0.37111265,0.68896321,0.28661088,0.32114286,0.57394366,0.46597938,0.36570561,0.43105756,0.35516605,0.37256809,0.30022321,0.39387755,0.58106236,0.40072860,0.36616702,0.41983122,0.35981063,0.43529412,0.40831296,0.58640984,0.40942472,0.56906967,0.62670300,0.40428641,0.39797549,0.41570541,0.56934307
0.30578512,0.65112665,0.36599424,0.61524047,0.63481829,0.56921790,0.37598425,0.56724422,0.57975904,0.35211268,0.58214625,0.42026507,0.33333333,0.35195531,0.41373626,0.28661088,0.32114286,0.33103448,0.32033898,0.36570561,0.43105756,0.34426230,0.37256809,0.30022321,0.39387755,0.58106236,0.40072860,0.36616702,0.41983122,0.35981063,0.43529412,0.58252427,0.47222222,0.40942472,0.21428571,0.41192266,0.40428641,0.39797549,0.41570541,0.38827098
0.27702703,0.22615804,0.49411765,0.38876890,0.63481829,0.22813688,0.37598425,0.56724422,0.57975904,0.48387097,0.43750000,0.42026507,0.37685460,0.37111265,0.69435216,0.28661088,0.32114286,0.33103448,0.32033898,0.36570561,0.43105756,0.35516605,0.37256809,0.29629630,0.39387755,0.58106236,0.40072860,0.27205882,0.41983122,0.35981063,0.43529412,0.40831296,0.58640984,0.31818182,0.17575758,0.58682635,0.40428641,0.39797549,0.41570541,0.45454545
0.27702703,0.54732510,0.60486995,0.38876890,0.63481829,0.56921790,0.61547837,0.56724422,0.57975904,0.59348681,0.58214625,0.71428571,0.33333333,0.37111265,0.68896321,0.23364486,0.26612903,0.50000000,0.47058824,0.36570561,0.43105756,0.35516605,0.37256809,0.29629630,0.49328859,0.30434783,0.40072860,0.27205882,0.41983122,0.35981063,0.43529412,0.24301075,0.42307692,0.33333333,0.56906967,0.58682635,0.40428641,0.35000000,0.41570541,0.56934307
0.27702703,0.45945946,0.60486995,0.52631579,0.63481829,0.56921790,0.61547837,0.56724422,0.31250000,0.59348681,0.58214625,0.42026507,0.33333333,0.37111265,0.41373626,0.15789474,0.63134658,0.57394366,0.46597938,0.36570561,0.43105756,0.35516605,0.37256809,0.30022321,0.39387755,0.33447099,0.40072860,0.17567568,0.41983122,0.35981063,0.43529412,0.61182994,0.58640984,0.40942472,0.56906967,0.58682635,0.40428641,0.39797549,0.41570541,0.38827098
0.27702703,0.45945946,0.24340176,0.52631579,0.39333333,0.56921790,0.37598425,0.34228188,0.23076923,0.41196013,0.28957529,0.70588235,0.33333333,0.50107991,0.68896321,0.15789474,0.32114286,0.29257642,0.46597938,0.36570561,0.43105756,0.35516605,0.37256809,0.30022321,0.28205128,0.27272727,0.40072860,0.17567568,0.41983122,0.35981063,0.43529412,0.20454545,0.27898551,0.40942472,0.17575758,0.58682635,0.40428641,0.39797549,0.41570541,0.38827098
0.27702703,0.45945946,0.21568627,0.52631579,0.63481829,0.56921790,0.44545455,0.56724422,0.31250000,0.59348681,0.34237288,0.42026507,0.37685460,0.37111265,0.61181435,0.28661088,0.32114286,0.29257642,0.32033898,0.36570561,0.43105756,0.35516605,0.37256809,0.30022321,0.39387755,0.27272727,0.40072860,0.27205882,0.41983122,0.35981063,0.43529412,0.24301075,0.27898551,0.40942472,0.17575758,0.58682635,0.40428641,0.39797549,0.34782609,0.38827098
0.27702703,0.65112665,0.24340176,0.61524047,0.33333333,0.56921790,0.61547837,0.56724422,0.57975904,0.41196013,0.58214625,0.42026507,0.25641026,0.37111265,0.69435216,0.28661088,0.32114286,0.26470588,0.32033898,0.36570561,0.43105756,0.35516605,0.37256809,0.30022321,0.28205128,0.32967033,0.40072860,0.27205882,0.41983122,0.35981063,0.43529412,0.40831296,0.47122302,0.40942472,0.56906967,0.41192266,0.40428641,0.39797549,0.48837209,0.63250883
0.26562500,0.40447154,0.36599424,0.61524047,0.63481829,0.56921790,0.61547837,0.56724422,0.31250000,0.41196013,0.28957529,0.42026507,0.37685460,0.37111265,0.41373626,0.28661088,0.32114286,0.26470588,0.46597938,0.36570561,0.43105756,0.35516605,0.37256809,0.30022321,0.39387755,0.33447099,0.40072860,0.36616702,0.41983122,0.35981063,0.43529412,0.24301075,0.27898551,0.40942472,0.21428571,0.41192266,0.40428641,0.39797549,0.41570541,0.38827098
